sample_id,patient_id,cohort,organ,disease_state,platform,dataset_title,study_link,features_path,counts_path,coords_path,size_factor_path,spots_path,genes_path,n_spots,n_genes,sf_normalization,split
NCBI776,,"High resolution mapping of the tumor microenvironment using integrated single-cell, spatial and in situ analysis [scRNA-seq and Visium]",Breast,Cancer,Visium,"High resolution mapping of the tumor microenvironment using integrated single-cell, spatial and in situ analysis [scRNA-seq and Visium]",https://www.nature.com/articles/s41467-023-43458-x,../processed/NCBI776/features_context.npy,../processed/NCBI776/counts.npz,../processed/NCBI776/coords.npy,../processed/NCBI776/size_factor.npy,../processed/NCBI776/spots.txt,../processed/NCBI776/genes.txt,4992,18085,mean,train
TENX13,,Human Breast Cancer (Block A Section 1),Breast,Cancer,Visium,Human Breast Cancer (Block A Section 1),,../processed/TENX13/features_context.npy,../processed/TENX13/counts.npz,../processed/TENX13/coords.npy,../processed/TENX13/size_factor.npy,../processed/TENX13/spots.txt,../processed/TENX13/genes.txt,3813,33538,mean,train
TENX14,,Human Breast Cancer (Block A Section 2),Breast,Cancer,Visium,Human Breast Cancer (Block A Section 2),,../processed/TENX14/features_context.npy,../processed/TENX14/counts.npz,../processed/TENX14/coords.npy,../processed/TENX14/size_factor.npy,../processed/TENX14/spots.txt,../processed/TENX14/genes.txt,4015,33538,mean,train
TENX39,,"Human Breast Cancer: Ductal Carcinoma In Situ, Invasive Carcinoma (FFPE)",Breast,Cancer,Visium,"Human Breast Cancer: Ductal Carcinoma In Situ, Invasive Carcinoma (FFPE)",,../processed/TENX39/features_context.npy,../processed/TENX39/counts.npz,../processed/TENX39/coords.npy,../processed/TENX39/size_factor.npy,../processed/TENX39/spots.txt,../processed/TENX39/genes.txt,2518,17943,mean,val
TENX23,,"Human Breast Cancer: Targeted, Immunology Panel",Breast,Cancer,Visium,"Human Breast Cancer: Targeted, Immunology Panel",,../processed/TENX23/features_context.npy,../processed/TENX23/counts.npz,../processed/TENX23/coords.npy,../processed/TENX23/size_factor.npy,../processed/TENX23/spots.txt,../processed/TENX23/genes.txt,4325,1056,mean,test
TENX53,,"Human Breast Cancer: Visium Fresh Frozen, Whole Transcriptome",Breast,Cancer,Visium,"Human Breast Cancer: Visium Fresh Frozen, Whole Transcriptome",,../processed/TENX53/features_context.npy,../processed/TENX53/counts.npz,../processed/TENX53/coords.npy,../processed/TENX53/size_factor.npy,../processed/TENX53/spots.txt,../processed/TENX53/genes.txt,4898,36601,mean,train
TENX24,,Human Breast Cancer: Whole Transcriptome Analysis,Breast,Cancer,Visium,Human Breast Cancer: Whole Transcriptome Analysis,,../processed/TENX24/features_context.npy,../processed/TENX24/counts.npz,../processed/TENX24/coords.npy,../processed/TENX24/size_factor.npy,../processed/TENX24/spots.txt,../processed/TENX24/genes.txt,4325,32285,mean,train
NCBI591,,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS,Eye,Diseased,Visium,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10312719/,../processed/NCBI591/features_context.npy,../processed/NCBI591/counts.npz,../processed/NCBI591/coords.npy,../processed/NCBI591/size_factor.npy,../processed/NCBI591/spots.txt,../processed/NCBI591/genes.txt,663,36601,mean,train
NCBI592,,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS,Eye,Diseased,Visium,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10312719/,../processed/NCBI592/features_context.npy,../processed/NCBI592/counts.npz,../processed/NCBI592/coords.npy,../processed/NCBI592/size_factor.npy,../processed/NCBI592/spots.txt,../processed/NCBI592/genes.txt,721,36601,mean,val
NCBI593,,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS,Eye,Diseased,Visium,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10312719/,../processed/NCBI593/features_context.npy,../processed/NCBI593/counts.npz,../processed/NCBI593/coords.npy,../processed/NCBI593/size_factor.npy,../processed/NCBI593/spots.txt,../processed/NCBI593/genes.txt,724,36601,mean,train
NCBI594,,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS,Eye,Healthy,Visium,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10312719/,../processed/NCBI594/features_context.npy,../processed/NCBI594/counts.npz,../processed/NCBI594/coords.npy,../processed/NCBI594/size_factor.npy,../processed/NCBI594/spots.txt,../processed/NCBI594/genes.txt,1307,36601,mean,test
NCBI595,,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS,Eye,Healthy,Visium,GENE EXPRESSION WITHIN A HUMAN CHOROIDAL NEOVASCULAR MEMBRANE USING SPATIAL TRANSCRIPTOMICS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10312719/,../processed/NCBI595/features_context.npy,../processed/NCBI595/counts.npz,../processed/NCBI595/coords.npy,../processed/NCBI595/size_factor.npy,../processed/NCBI595/spots.txt,../processed/NCBI595/genes.txt,1303,36601,mean,train
NCBI771,,Spatial transcriptomics of adenoid cystic carcinoma of the lacrimal gland,Eye,Cancer,Visium,Spatial transcriptomics of adenoid cystic carcinoma of the lacrimal gland,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10296284/,../processed/NCBI771/features_context.npy,../processed/NCBI771/counts.npz,../processed/NCBI771/coords.npy,../processed/NCBI771/size_factor.npy,../processed/NCBI771/spots.txt,../processed/NCBI771/genes.txt,3584,17943,mean,train
TENX15,,Human Heart,Heart,Healthy,Visium,Human Heart,,../processed/TENX15/features_context.npy,../processed/TENX15/counts.npz,../processed/TENX15/coords.npy,../processed/TENX15/size_factor.npy,../processed/TENX15/spots.txt,../processed/TENX15/genes.txt,4247,36601,mean,train
MISC101,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC101/features_context.npy,../processed/MISC101/counts.npz,../processed/MISC101/coords.npy,../processed/MISC101/size_factor.npy,../processed/MISC101/spots.txt,../processed/MISC101/genes.txt,1236,33538,mean,val
MISC102,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC102/features_context.npy,../processed/MISC102/counts.npz,../processed/MISC102/coords.npy,../processed/MISC102/size_factor.npy,../processed/MISC102/spots.txt,../processed/MISC102/genes.txt,1166,33538,mean,test
MISC103,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC103/features_context.npy,../processed/MISC103/counts.npz,../processed/MISC103/coords.npy,../processed/MISC103/size_factor.npy,../processed/MISC103/spots.txt,../processed/MISC103/genes.txt,1735,33538,mean,train
MISC104,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC104/features_context.npy,../processed/MISC104/counts.npz,../processed/MISC104/coords.npy,../processed/MISC104/size_factor.npy,../processed/MISC104/spots.txt,../processed/MISC104/genes.txt,2073,33538,mean,train
MISC105,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC105/features_context.npy,../processed/MISC105/counts.npz,../processed/MISC105/coords.npy,../processed/MISC105/size_factor.npy,../processed/MISC105/spots.txt,../processed/MISC105/genes.txt,1035,33538,mean,train
MISC106,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC106/features_context.npy,../processed/MISC106/counts.npz,../processed/MISC106/coords.npy,../processed/MISC106/size_factor.npy,../processed/MISC106/spots.txt,../processed/MISC106/genes.txt,2260,33538,mean,train
MISC107,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC107/features_context.npy,../processed/MISC107/counts.npz,../processed/MISC107/coords.npy,../processed/MISC107/size_factor.npy,../processed/MISC107/spots.txt,../processed/MISC107/genes.txt,2152,33538,mean,train
MISC108,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC108/features_context.npy,../processed/MISC108/counts.npz,../processed/MISC108/coords.npy,../processed/MISC108/size_factor.npy,../processed/MISC108/spots.txt,../processed/MISC108/genes.txt,1249,33538,mean,train
MISC109,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC109/features_context.npy,../processed/MISC109/counts.npz,../processed/MISC109/coords.npy,../processed/MISC109/size_factor.npy,../processed/MISC109/spots.txt,../processed/MISC109/genes.txt,1252,33538,mean,train
MISC110,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC110/features_context.npy,../processed/MISC110/counts.npz,../processed/MISC110/coords.npy,../processed/MISC110/size_factor.npy,../processed/MISC110/spots.txt,../processed/MISC110/genes.txt,1225,33538,mean,train
MISC111,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC111/features_context.npy,../processed/MISC111/counts.npz,../processed/MISC111/coords.npy,../processed/MISC111/size_factor.npy,../processed/MISC111/spots.txt,../processed/MISC111/genes.txt,2037,33538,mean,train
MISC112,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC112/features_context.npy,../processed/MISC112/counts.npz,../processed/MISC112/coords.npy,../processed/MISC112/size_factor.npy,../processed/MISC112/spots.txt,../processed/MISC112/genes.txt,1564,33538,mean,train
MISC113,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC113/features_context.npy,../processed/MISC113/counts.npz,../processed/MISC113/coords.npy,../processed/MISC113/size_factor.npy,../processed/MISC113/spots.txt,../processed/MISC113/genes.txt,2955,33538,mean,train
MISC114,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC114/features_context.npy,../processed/MISC114/counts.npz,../processed/MISC114/coords.npy,../processed/MISC114/size_factor.npy,../processed/MISC114/spots.txt,../processed/MISC114/genes.txt,2177,33538,mean,test
MISC115,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC115/features_context.npy,../processed/MISC115/counts.npz,../processed/MISC115/coords.npy,../processed/MISC115/size_factor.npy,../processed/MISC115/spots.txt,../processed/MISC115/genes.txt,1040,33538,mean,train
MISC116,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC116/features_context.npy,../processed/MISC116/counts.npz,../processed/MISC116/coords.npy,../processed/MISC116/size_factor.npy,../processed/MISC116/spots.txt,../processed/MISC116/genes.txt,1831,33538,mean,train
MISC117,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC117/features_context.npy,../processed/MISC117/counts.npz,../processed/MISC117/coords.npy,../processed/MISC117/size_factor.npy,../processed/MISC117/spots.txt,../processed/MISC117/genes.txt,2891,33538,mean,test
MISC118,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC118/features_context.npy,../processed/MISC118/counts.npz,../processed/MISC118/coords.npy,../processed/MISC118/size_factor.npy,../processed/MISC118/spots.txt,../processed/MISC118/genes.txt,2881,33538,mean,train
MISC119,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC119/features_context.npy,../processed/MISC119/counts.npz,../processed/MISC119/coords.npy,../processed/MISC119/size_factor.npy,../processed/MISC119/spots.txt,../processed/MISC119/genes.txt,3448,33538,mean,test
MISC120,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC120/features_context.npy,../processed/MISC120/counts.npz,../processed/MISC120/coords.npy,../processed/MISC120/size_factor.npy,../processed/MISC120/spots.txt,../processed/MISC120/genes.txt,3400,33538,mean,train
MISC121,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC121/features_context.npy,../processed/MISC121/counts.npz,../processed/MISC121/coords.npy,../processed/MISC121/size_factor.npy,../processed/MISC121/spots.txt,../processed/MISC121/genes.txt,3052,33538,mean,train
MISC122,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC122/features_context.npy,../processed/MISC122/counts.npz,../processed/MISC122/coords.npy,../processed/MISC122/size_factor.npy,../processed/MISC122/spots.txt,../processed/MISC122/genes.txt,3430,33538,mean,val
MISC123,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC123/features_context.npy,../processed/MISC123/counts.npz,../processed/MISC123/coords.npy,../processed/MISC123/size_factor.npy,../processed/MISC123/spots.txt,../processed/MISC123/genes.txt,2852,33538,mean,val
MISC124,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC124/features_context.npy,../processed/MISC124/counts.npz,../processed/MISC124/coords.npy,../processed/MISC124/size_factor.npy,../processed/MISC124/spots.txt,../processed/MISC124/genes.txt,2942,33538,mean,test
MISC125,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC125/features_context.npy,../processed/MISC125/counts.npz,../processed/MISC125/coords.npy,../processed/MISC125/size_factor.npy,../processed/MISC125/spots.txt,../processed/MISC125/genes.txt,3478,33538,mean,test
MISC126,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC126/features_context.npy,../processed/MISC126/counts.npz,../processed/MISC126/coords.npy,../processed/MISC126/size_factor.npy,../processed/MISC126/spots.txt,../processed/MISC126/genes.txt,4521,33538,mean,test
MISC127,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC127/features_context.npy,../processed/MISC127/counts.npz,../processed/MISC127/coords.npy,../processed/MISC127/size_factor.npy,../processed/MISC127/spots.txt,../processed/MISC127/genes.txt,3802,33538,mean,train
MISC128,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC128/features_context.npy,../processed/MISC128/counts.npz,../processed/MISC128/coords.npy,../processed/MISC128/size_factor.npy,../processed/MISC128/spots.txt,../processed/MISC128/genes.txt,3982,17922,mean,train
MISC129,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC129/features_context.npy,../processed/MISC129/counts.npz,../processed/MISC129/coords.npy,../processed/MISC129/size_factor.npy,../processed/MISC129/spots.txt,../processed/MISC129/genes.txt,3533,17922,mean,test
MISC130,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC130/features_context.npy,../processed/MISC130/counts.npz,../processed/MISC130/coords.npy,../processed/MISC130/size_factor.npy,../processed/MISC130/spots.txt,../processed/MISC130/genes.txt,3533,17922,mean,test
MISC131,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC131/features_context.npy,../processed/MISC131/counts.npz,../processed/MISC131/coords.npy,../processed/MISC131/size_factor.npy,../processed/MISC131/spots.txt,../processed/MISC131/genes.txt,2807,33538,mean,train
MISC132,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC132/features_context.npy,../processed/MISC132/counts.npz,../processed/MISC132/coords.npy,../processed/MISC132/size_factor.npy,../processed/MISC132/spots.txt,../processed/MISC132/genes.txt,2843,33538,mean,train
MISC133,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC133/features_context.npy,../processed/MISC133/counts.npz,../processed/MISC133/coords.npy,../processed/MISC133/size_factor.npy,../processed/MISC133/spots.txt,../processed/MISC133/genes.txt,3153,33538,mean,train
MISC134,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC134/features_context.npy,../processed/MISC134/counts.npz,../processed/MISC134/coords.npy,../processed/MISC134/size_factor.npy,../processed/MISC134/spots.txt,../processed/MISC134/genes.txt,2338,33538,mean,train
MISC135,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC135/features_context.npy,../processed/MISC135/counts.npz,../processed/MISC135/coords.npy,../processed/MISC135/size_factor.npy,../processed/MISC135/spots.txt,../processed/MISC135/genes.txt,2697,33538,mean,train
MISC136,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC136/features_context.npy,../processed/MISC136/counts.npz,../processed/MISC136/coords.npy,../processed/MISC136/size_factor.npy,../processed/MISC136/spots.txt,../processed/MISC136/genes.txt,2090,33538,mean,train
MISC138,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC138/features_context.npy,../processed/MISC138/counts.npz,../processed/MISC138/coords.npy,../processed/MISC138/size_factor.npy,../processed/MISC138/spots.txt,../processed/MISC138/genes.txt,2199,33538,mean,val
MISC139,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC139/features_context.npy,../processed/MISC139/counts.npz,../processed/MISC139/coords.npy,../processed/MISC139/size_factor.npy,../processed/MISC139/spots.txt,../processed/MISC139/genes.txt,2562,33538,mean,train
MISC140,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC140/features_context.npy,../processed/MISC140/counts.npz,../processed/MISC140/coords.npy,../processed/MISC140/size_factor.npy,../processed/MISC140/spots.txt,../processed/MISC140/genes.txt,2168,33538,mean,train
MISC141,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC141/features_context.npy,../processed/MISC141/counts.npz,../processed/MISC141/coords.npy,../processed/MISC141/size_factor.npy,../processed/MISC141/spots.txt,../processed/MISC141/genes.txt,1702,33538,mean,train
MISC142,   ,Spatially resolved multiomics of human cardiac niches,Heart,Healthy,Visium,Spatially resolved multiomics of human cardiac niches,https://www.nature.com/articles/s41586-023-06311-1#data-availability,../processed/MISC142/features_context.npy,../processed/MISC142/counts.npz,../processed/MISC142/coords.npy,../processed/MISC142/size_factor.npy,../processed/MISC142/spots.txt,../processed/MISC142/genes.txt,1302,33538,mean,train
MEND37,Patient 1,Human squamous cell carcinoma,Skin,Cancer,Visium,Human squamous cell carcinoma,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,../processed/MEND37/features_context.npy,../processed/MEND37/counts.npz,../processed/MEND37/coords.npy,../processed/MEND37/size_factor.npy,../processed/MEND37/spots.txt,../processed/MEND37/genes.txt,2363,33538,mean,train
MEND38,Patient 1,Human squamous cell carcinoma,Skin,Cancer,Visium,Human squamous cell carcinoma,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,../processed/MEND38/features_context.npy,../processed/MEND38/counts.npz,../processed/MEND38/coords.npy,../processed/MEND38/size_factor.npy,../processed/MEND38/spots.txt,../processed/MEND38/genes.txt,2752,33538,mean,test
MEND39,Patient 1,Human squamous cell carcinoma,Skin,Cancer,Visium,Human squamous cell carcinoma,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,../processed/MEND39/features_context.npy,../processed/MEND39/counts.npz,../processed/MEND39/coords.npy,../processed/MEND39/size_factor.npy,../processed/MEND39/spots.txt,../processed/MEND39/genes.txt,2496,33538,mean,train
MEND40,Patient 1,Human squamous cell carcinoma,Skin,Cancer,Visium,Human squamous cell carcinoma,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,../processed/MEND40/features_context.npy,../processed/MEND40/counts.npz,../processed/MEND40/coords.npy,../processed/MEND40/size_factor.npy,../processed/MEND40/spots.txt,../processed/MEND40/genes.txt,2793,33538,mean,train
NCBI460,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI460/features_context.npy,../processed/NCBI460/counts.npz,../processed/NCBI460/coords.npy,../processed/NCBI460/size_factor.npy,../processed/NCBI460/spots.txt,../processed/NCBI460/genes.txt,1951,20613,mean,train
NCBI461,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI461/features_context.npy,../processed/NCBI461/counts.npz,../processed/NCBI461/coords.npy,../processed/NCBI461/size_factor.npy,../processed/NCBI461/spots.txt,../processed/NCBI461/genes.txt,1987,20613,mean,train
NCBI462,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI462/features_context.npy,../processed/NCBI462/counts.npz,../processed/NCBI462/coords.npy,../processed/NCBI462/size_factor.npy,../processed/NCBI462/spots.txt,../processed/NCBI462/genes.txt,2043,20613,mean,train
NCBI463,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI463/features_context.npy,../processed/NCBI463/counts.npz,../processed/NCBI463/coords.npy,../processed/NCBI463/size_factor.npy,../processed/NCBI463/spots.txt,../processed/NCBI463/genes.txt,1253,20613,mean,train
NCBI464,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI464/features_context.npy,../processed/NCBI464/counts.npz,../processed/NCBI464/coords.npy,../processed/NCBI464/size_factor.npy,../processed/NCBI464/spots.txt,../processed/NCBI464/genes.txt,1979,20613,mean,train
NCBI465,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI465/features_context.npy,../processed/NCBI465/counts.npz,../processed/NCBI465/coords.npy,../processed/NCBI465/size_factor.npy,../processed/NCBI465/spots.txt,../processed/NCBI465/genes.txt,736,20613,mean,train
NCBI466,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI466/features_context.npy,../processed/NCBI466/counts.npz,../processed/NCBI466/coords.npy,../processed/NCBI466/size_factor.npy,../processed/NCBI466/spots.txt,../processed/NCBI466/genes.txt,691,20613,mean,test
NCBI467,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI467/features_context.npy,../processed/NCBI467/counts.npz,../processed/NCBI467/coords.npy,../processed/NCBI467/size_factor.npy,../processed/NCBI467/spots.txt,../processed/NCBI467/genes.txt,1906,20613,mean,test
NCBI468,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI468/features_context.npy,../processed/NCBI468/counts.npz,../processed/NCBI468/coords.npy,../processed/NCBI468/size_factor.npy,../processed/NCBI468/spots.txt,../processed/NCBI468/genes.txt,1964,20613,mean,val
